L1,V2,V3,V4,L5,V6,V7,L8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35
-1.253324110059368,0.9748497847876774,-1.3170807278094467,0.5242164967951602,0.770372157722741,0.6395444243605479,0.6368973291912186,0.38623488871279177,0.47573305848885467,-1.3298734219675346,-0.03735439446267523,-0.400483461508744,0.9066606142793506,0.25455574509794143,0.2796955800586315,-0.1602946071147453,-3.0365709518872595,2.5677081884267245,1.5798657930181004,3.4792937669472535,0.44984772337048307,-0.48418438534898556,-1.5691950700667858,-1.501539305972872,4.166006858641505,-0.08654018217117221,-0.1705862544993804,1.2144497863190264,1.5160113299351847,-3.824411043120858,0.995043982074231,1.2722079907834716,-0.8217202591931917,-4.204909464014618,2.380750949705909
-0.003496116649649959,2.6367319415347166,0.5952333423676524,-0.7492753833124693,0.8702187589980194,0.5864549285710304,0.004098576815828561,0.7630596460057517,1.0868556155460756,-1.1391650792933856,-1.400891765683039,-0.3137286229997491,-0.44021267065769076,-2.4736266081415113,-0.16906262457193033,-1.1348415899410969,-1.754384388864998,1.8803334217980436,-0.500253006283394,3.2033536805504443,-0.7184448997004692,-2.409204747120681,0.25224532206058314,-1.5043901595475488,1.7669745453527559,-1.7889102281067237,-1.6664760705632027,2.8871469935006853,-0.47251161052425505,-3.664059674141437,1.4640622543579538,0.14314709798812766,-0.4176777298322242,-4.615359259654745,3.6955516047995656
0.6297046729820404,-0.42810438787505084,0.051942476189635774,0.8808191138616361,-0.5446026315283962,1.4733886429186969,-1.1496538443862192,-0.4689613454353839,-0.5556357404758643,0.2123826100192113,-0.11210952055302718,0.14884455849654332,-0.10453730816650647,-0.43680418840499924,1.7024530344833122,-0.905605765747374,0.51967205802872,0.6677219786000057,-0.9053756161410602,1.7468651629605176,0.18348541408682656,0.3689705508607939,-1.7146206459254203,-1.3021885334906744,1.5377239115694115,-1.2196343796356222,-0.15764040028226667,-1.0045944713414348,-1.8717699021847853,-0.35094928535369874,-0.9265986729230322,-0.22526830527686303,-0.2530350923655963,0.5323657777800062,-0.49869285852229644
-0.7220789427506114,0.3250013053318417,0.04944372562321629,0.9663986580432654,0.3827566488577965,-1.479390388529702,-1.4421441541053928,-1.236425191552048,-0.08931287735950708,-0.7465170302159251,-0.018805348037328817,-1.1322968226425658,-1.4440194177249317,-0.06752535528924747,1.3541876168926585,0.9846623779106031,0.265069825499222,-0.5044345648740929,-1.4092011760469842,-0.13934641971150158,0.19288725416083036,-1.7008893045154103,3.3136095023003866,-3.8357182745637353,-2.7003360846815205,-2.785213208768004,0.899846571081439,-0.9172010784263992,1.3285482282515395,1.3534101600867041,2.962557348876104,1.4513091589304226,0.1613929239901992,1.2917236954370268,0.5969545647283241
-0.6884989698752634,-0.8544951354918703,0.5425798721159354,2.4767017593851315,-0.700649091351307,-0.2559471336584053,-1.2602342128852018,0.007746033463360395,-1.4101363308033503,-0.0690219900488056,0.03588790621053104,-1.3268232952319619,1.4872047541599627,0.2371203974175349,-1.0510907110593435,0.9632527329129167,2.03525009202139,-2.3024828005020934,-1.298551356504938,-3.0518677111451797,1.6882675197299022,3.1240366953375,-1.4392972166502473,6.109621839991515,0.8551033714133573,4.467091366482709,-2.721086891707448,1.3173330947114874,-2.2053523126791936,-1.7569618461014136,-4.9556225180624915,-6.4055892722023255,6.052386287181486,2.027410860960829,-1.4593276043815755
-0.6743320697649322,-0.18677202977345342,-0.5120709700512914,-1.2534640824670649,-1.2272884178648964,0.46100429584160924,-0.9036843608743674,0.13440920200548467,0.773663403777558,-0.0246262722608784,0.17290454935937657,-1.2862000927733996,0.3098581082964581,1.40593990325185,0.00466537493153312,1.6512525365784678,-1.0373213519048328,1.3200940628780282,1.2042229212451372,-0.04187240812011894,-3.5237240444484637,-4.669049520411228,3.698911675001751,-1.4978138145220554,-2.389286984050638,-1.9269196744432344,-1.204841643376362,1.95031988808125,0.6348445853319896,0.42199702810951334,2.7562862124803233,1.0684133484286147,-2.3881093124151214,-1.3562417610927922,-0.47086328089656626
1.0573141753096431,1.0334235357683133,0.068336785119791,2.482543087949796,-0.33477407147202626,0.599558253774546,-0.23487800990607396,2.090876845951529,0.8625582306724182,-0.565017994834283,0.37049127502195944,-0.14821329546273113,1.1660143932121698,1.1388993932053215,-0.34266553750942164,-1.1608970451971252,3.8889604989991606,-4.385927405469707,1.2578008969553913,-2.8725868361419824,1.8943987884192668,5.5261183418177255,-4.842146443998769,4.021512745186013,2.6951166885078224,3.938412062314037,1.105627576982229,0.07301488967342529,2.718667283082987,-3.6727889330844263,-0.9084310202481161,0.06413089325906181,0.9233693027385942,-3.5435464390406013,3.4195072619920373
-1.1807483950426623,2.1593620412262475,-0.8233347934284333,0.040670071025209496,0.9642398205842498,-1.3831859471938506,-3.322344522853606,-0.5306513691283269,-0.5562475863504357,-0.28134067871416674,-0.6630895819964718,1.568800605485788,-0.5423447628628499,-0.4160325096914638,-1.5111559746122685,0.6248319803943657,-1.1503507205230243,3.3207623651790144,0.05216100727349776,1.921753025333642,-2.958710411318377,-0.09377297653339633,1.517934304485142,0.12175801362604835,-1.6371193823092636,-2.0514936257767715,2.4844388890560043,-2.960639261190466,3.8325229280317608,3.2106102543426727,6.229219628317583,6.642085183262096,-5.892106523782754,-1.606515377401776,2.551158674072145
-1.5358898485975112,0.9707254505690455,-0.8413145086042968,1.7851598156358266,1.0319194922844983,-1.6744233754967692,-0.9439955395764511,-1.9702438599437242,-1.3053033689999718,0.6642837072658578,-0.7406879678367381,0.7430080104770356,-0.0005238346900075255,1.2910419047616835,0.736099692404853,-0.5093476490106899,0.5817048566868149,1.8772478305734066,0.033017587606653805,1.7273546570414706,2.2506878590119865,0.4456555902910706,1.7091961947892231,0.7171012397819596,-2.4257062177002804,2.7722163829433804,-0.8747769900962121,-0.4963068783886714,-3.8252217416188077,4.312998565004497,-6.197709872901477,-5.689706926470477,5.246770356529978,7.994808958564718,-6.683873157961242
0.6866893249545306,0.5566872671375563,0.37821178558389995,0.978458180897222,1.3398233091663097,2.3202791336344903,0.30848148411818455,0.2985800176634662,-1.9392161428724966,-0.9205844092213377,0.4013150308347821,0.880000481478953,0.1504721774761958,1.915181306717703,-0.0912771371965205,-1.0358208549365426,-0.4426329249027632,-0.4926103880886046,2.5964456533142033,1.3973322328355837,1.5753142421249295,2.340499053997988,-4.2370161266553295,1.5811508799116294,4.82395905825858,2.5111658800985386,-0.841908737762308,-0.5301373850604839,-1.1046606758099289,-5.669001188421869,-2.836180434013521,-1.2309197899924373,1.0277895246542745,-3.564631473175991,3.938157723636466
-0.015371805495177152,0.5459994279726272,0.817392487282696,0.1565671465346506,-2.241496844810283,1.579316927440388,-0.4977569284745184,0.29550701543287317,-1.645822447352616,1.1254259209682556,1.2107390143033014,-1.2829379320895422,1.0070172657445822,-0.3666436523586068,1.1099189973070438,0.7933514444142586,0.9231025986049336,0.13717815801985023,-0.969375368784968,1.894149714429398,1.1005271530027667,0.41470873420617127,-0.019992917874447902,0.14864749808934796,0.907770450021451,2.825124200884114,-0.8442286420723217,0.377962149086965,0.2070490981924167,-1.2692277902950546,-3.3772407541103115,-3.3573682200980435,7.015449831964232,2.915015474830683,-1.704982231751674
-1.4272931506196302,0.45194916804256,0.9989088251493096,0.476348373220735,-1.8380724408963642,0.22105709738753948,-0.5116921783565915,0.4828286401159394,0.048873588802949466,-1.2246660681454267,0.6721441691159632,-0.12989941131580965,-0.0506103468555722,0.9802937727569628,-1.4959964742052483,-0.5552423235593535,0.17505318381228752,1.8849478335607572,-1.1005934992395312,2.926618026902447,0.6255042115216585,-0.651947931052591,2.7455525098279567,2.7786752445471845,-1.737887699547999,1.7491764676964814,-3.2508112112266074,3.136783415726672,-3.3722138922592206,0.33569544943818874,-6.216623723931031,-7.634295834265443,7.405309246497282,6.877266525385035,-5.4500472077374535
0.26658670271487284,0.5980528839982326,-2.843318799074147,0.7727637479377335,-1.279086003836942,1.2464276313958809,-1.0384384771002326,0.6968999175264022,-0.436931808467163,-0.008196063592674739,-1.0336667514235,-0.6633952424771242,0.8170749269917666,-0.2546817057679424,-1.3636337537064964,0.5971858113371783,-2.410880505722747,2.765758397814831,1.8185866564483981,1.8636748433059198,0.27141564022910347,-0.99907835924596,0.5927588053547492,1.3443492794965384,1.2689765157026658,0.038192864257954096,-1.435415780151069,1.1576652540472752,-0.8519943031097736,-1.538796091963011,-1.3109059816843152,-1.9453680283940333,0.810490818870014,-0.395665934237847,0.521288557030616
-1.019903925151729,-1.0212283671227658,-0.2337738969608404,1.435993710197845,-0.5840718138503903,1.2259295811603381,2.01666112783765,0.32644497886279944,-0.22456153272412846,-1.466674541078345,0.7803208175273436,-0.33624407788128796,-1.3941747470309054,0.526734722557656,-0.5867441831754141,1.1765948441209453,0.8950264085949662,-2.2852720220599396,-1.5773338716115832,-2.596019771627568,4.27683786880227,3.2777532437154564,-2.059383579432781,5.072929115997786,0.9652064059019114,5.36426215944157,-0.34018741812585107,0.033060452682006414,1.13628828533364,-1.433136897388006,-5.5994751172548325,-3.6552827137750565,4.215156959501512,3.2157515868154536,-1.95003575341824
-1.4618138382454533,-0.22729713127023432,0.9131037381788644,0.16251375641849694,-0.4783186726914888,0.4663999535047026,1.2604322604989455,0.17907153571650167,0.6975490367211946,-0.7960524400266584,-1.024223989232589,-0.9963305686915668,0.2516679477874585,-0.6791589671403744,0.797491311295226,-0.8859313612607774,3.198840126713491,-2.0912466268951375,-2.6860828917338004,-2.6140492865443115,2.199839520756787,2.8680818084619704,-1.3928511496361415,2.8323952908197656,-0.4576845212474362,3.02477480569585,-2.429232592441812,1.827334778250858,-4.107405911369689,-2.6173396613889506,-3.9738837376287037,-6.209501242534631,5.6639505288770735,3.3601691875621764,-1.9406208277101356
-0.2616091680924285,0.08335516574902793,-0.1715298458670287,-1.207214072748127,-1.3562970248865003,0.532033936480126,-0.36557048593141206,-1.148096850108706,2.4671105445066854,-0.33832611479557156,-0.040274093881002164,1.8262018227506942,0.5771054743571966,-0.9289572689370424,-0.608144167656,0.21109390885102197,-1.1170804607192775,0.912743302959717,1.0387004083732263,-0.2531401384613654,-0.8997440033126305,-0.7024015516296352,1.5402839338564687,2.037928842623529,-0.35533773660348955,0.8839822732488292,0.052173898752914116,0.8435709429544451,-1.3364878933274833,0.2395661256154125,-2.714078373896872,-0.842463494590874,-3.052852414874831,-1.1061267156980152,1.6184693759933517
0.48204912630692864,0.5757978736771063,-0.06706165479421212,-0.7346168065799995,0.6796834880485758,0.7756519567997978,1.2174636958097766,0.3897812855648328,-0.9171039975380996,0.32321289520991764,0.24985025846872308,2.1673674851410127,0.052582304242017715,-0.19516574002727183,-2.350429230113333,-0.18535189926836296,-0.8306525925049456,1.9658665193549778,1.5880260750268065,-0.022826430406554854,1.2168931167451342,-1.3292654548227387,-0.5302602884190126,0.5928241232248601,-0.562976987109599,3.229666485171924,-3.5961603600579446,0.23577236391596257,-2.632033031136246,1.1903409803856073,-5.870907029933116,-7.541476708412308,4.3809486001789875,2.8284045757710645,-3.120710498199961
-0.28204583588235665,0.4507774867745113,-0.747219093149491,0.37757985829273977,0.04616571408353733,-0.4503311912656104,0.0399708190910722,-0.03275861186311361,1.3598266339219065,-0.6368342897474231,-0.6770824975083799,2.2826232876094372,0.27628123666666043,0.5797899351532716,0.9876590523928577,0.7042928422797444,-0.624670601664842,2.522675258875382,-0.029154245219610853,1.8602812975635579,0.012449119897877226,1.0974627395604688,-0.16259338156664083,1.2536486935440667,0.37306869031751544,-1.1583338286672011,2.5735433587371466,-1.1956807708927002,4.568543565450017,1.8284303464267173,6.118036123343102,8.806959564582415,-9.54867743537172,-7.278151993227492,5.4263754003696025
0.27717583864802353,0.9436380874253775,-0.5192326733577531,-0.6121440198099903,-0.3175200045614493,-0.4544611063354166,-0.5278526970237363,-0.436921722157789,0.9401884930269067,0.6605300837864174,-0.727099360503505,-1.8176824741175195,-1.264336020449174,0.9704471519584885,0.605502416522582,1.6463936041646081,-1.015403128932377,1.1466081374870956,-0.5562882417014643,0.41754549923868783,-0.050152136235299793,0.24049594709795574,0.47719167683502084,-0.016930734612257727,-0.03632614402266268,0.06703217667721112,-0.33163167225306095,1.2435847674827634,3.0789691859013106,0.44190493352582516,1.702201630341891,-0.23455407356878966,0.4910556069237383,1.543295517757413,-0.4572067977643136
0.18070412621613188,-0.2702869106326692,-1.1991376481131322,-0.4210249725851658,-0.9936894486404612,-0.1556664536228001,0.035618856428065476,1.4598935911217021,0.2239610872804665,0.12533757300840065,-0.6402770934129952,-1.9614095338021629,-1.9165688575186368,0.5728735445551693,0.6313951589980756,-0.9162721742727282,-2.5949080715739954,2.7526773257724897,1.1321392510102035,1.198354092536555,-1.279131387673273,-3.3568658367035282,4.682440636049748,-2.7698389586826107,-4.463221201456408,-1.546124346368774,0.8990040126731493,-0.7616202466748802,0.5205971674524283,2.3492117112524227,1.2853267294134845,0.5809795705602809,0.5717040925554858,3.459296467259316,-1.08987653880139
0.15903293343070443,1.2928128521719566,-0.7002578887915499,-1.5739384259202078,-0.10303925894019089,0.827197538830349,-1.2571918405391977,-1.9368924558262077,-0.9982628741803915,0.6075711665685701,-0.3425442465793092,-1.8035002422275312,0.608203901978562,0.7607332384363312,-0.2681757318555212,0.6547903280554065,-1.9913319008534875,4.681266911127061,0.19760226796390223,5.156638086256249,-2.744937614280571,-4.740416115332381,2.9888503100237913,-2.2941011607631525,-1.0615136275194108,-1.9250612241372758,-0.8280891550347206,0.019182619565316084,-2.0560052806838844,1.9560878151255532,1.7485441024761421,2.877802322838401,0.020805119309272424,1.977576484046051,-2.3113885271741332
-0.5513760717833813,-0.2620842098428011,0.28155852951474275,0.18198189698989706,1.4659344909181435,-0.4565098447260014,-2.4850429096573783,-1.4656382104012806,0.33496834104280565,0.6820664935816652,0.061172312254467474,-0.7437367185799265,0.20743764159307057,0.28091300606929503,0.3465097028294717,-0.8841638549545883,-1.1873946478980733,1.9647732057378078,1.911782427807105,2.596340510320087,-2.998796739739818,-4.219942502211549,0.1989173495180625,-3.0940243171470208,1.238786797123123,-1.3296942931198181,-2.0095365960345073,0.990520926246653,-3.2793248224642606,-1.4450599319252637,-1.1750786671383477,-1.5167178247255668,2.358179434786815,1.0382278890377032,-0.3151223864892755
0.917660126630837,-0.786274802875044,1.8066436200675917,0.21775864788798957,0.025437940945969507,0.5178782721676658,-0.947802609819461,-0.0150073469603632,-0.9769672727784761,-0.21420278094832496,0.9342983112879539,1.0716114401073045,-0.9131700225488795,-0.8077662027958888,-0.011114298133840008,1.2378177848363148,2.133316982778269,-1.5564012795215996,-1.481140345309828,-2.080115881861343,-2.0265144640391095,1.1481594705665559,0.12998746280819673,-0.44198007601652556,-1.9123247109133015,-1.67355796788498,1.0459519096514789,-1.977216446531139,1.5421918963637786,2.140918652021681,2.6385219539923486,3.4855780868162136,-1.5388401601353296,-1.7088216247633494,1.619630065705509
1.2927218900565156,0.8523885990737634,1.358266260193436,-1.3646837719170641,-0.06150138789370718,1.1183260616943005,-0.043307486731097126,-1.6566796480430264,-0.6749763657627366,-1.2996935552424844,1.2826842135882108,-1.0596176137269337,0.7705935973761543,-1.0899112585190192,0.8745730790282613,1.0846188750714094,0.3350873423522501,-1.4150030903749602,-0.6292780596192182,-1.6988763567391398,-1.248598698325646,0.23885491433058909,-0.990364497346996,-1.3462017887491213,-0.0816947467959223,-0.6143948443624345,1.093527517047001,-1.036391488073986,2.8523916147207156,-0.1623150427858786,2.2547449276356852,1.8512867866790792,-1.553008071628194,-1.5024045710879943,0.6001088214254505
-0.8390631986023711,0.029257999120031096,-0.42733304963664254,1.4649380583547122,-0.7736597026078416,-0.24170108955729958,0.7494032352993842,0.6732513372919727,1.6660750093570031,-0.2988735163885731,-0.5334822246862173,1.4579425529601302,0.4145493480385558,1.0225187258210338,-0.41869468560061374,-1.2081227759389006,1.023062868288293,-1.947696822262922,-1.393687671983881,-0.3450322439300906,3.1493397859364705,0.40349095756112074,-0.5755795880059602,0.5688682424133226,2.09072414372723,2.6814411089010886,-1.826598772795579,1.7492877851051079,-1.8504166448806423,-4.561129465180924,-4.9953923319647355,-7.195379342282209,3.7597074040807894,-1.780036965314996,1.0618761654500268
0.9787959042327278,-0.263227727194356,1.670020555460702,-0.06008630001983713,1.45669082113504,-1.2923714186364301,-0.3733343482249125,1.3285194937013751,0.9213466620806345,-0.18050050614446592,-0.030247564451012295,0.667002261661962,-1.1086327365790654,-0.22653739158668032,-1.1708741935303897,-0.08409433736745,0.7366800227933106,-1.307850236919087,-1.219452826952999,-1.7892396546925973,1.3805660408813385,2.9032199920190083,-3.63963740664496,1.9286469519702403,1.9946915972693393,2.8037361034101855,-1.0029034416962848,1.1405701992775286,-0.1402433223443347,-2.4775610946192286,-4.4302921108078985,-5.484958365792461,1.9397611808190343,-0.6037322521579452,1.385128231153291
1.1376207487090275,0.6533150271979319,0.9229702525297756,-0.574545892958796,0.7141875380366914,1.720464573504778,1.9356339612854385,-1.7624163146949545,-0.04233382960170606,0.4768938319291372,0.24578144233970997,-2.301297212519914,-1.7230233391204466,2.018569696618467,0.5104148665789219,0.9828549098458987,-0.2333606781046919,-0.8791154336369527,2.184626334630904,-0.08294995900159807,-0.6652056850283014,-0.5883601704272897,-2.045824391315313,0.6757367026022314,0.28655527252933655,3.3045228785401135,-3.632896557721181,3.1294839710993356,-4.8008440871698275,-2.286653128554577,-8.636663899041435,-10.978420618604858,11.865190353780863,6.288496925884209,-5.913871689671676
1.657473908113299,-0.11183142865938464,0.5242063694777647,0.574376247748723,-1.2028161281335852,-0.7081534693844719,-0.10990565544704932,1.694453190305361,0.08391225097156259,0.7738467420155254,-1.057636118578724,0.2956064974247135,0.5755813961102446,0.9489630011575251,-0.903721592164161,-1.0505157000444234,0.5594448658424441,-2.8439027047214847,2.2880374533402223,-4.3053839646958485,-1.4791851043645097,-0.2744865772528984,2.0495580826537947,2.4873753399001046,-4.954796217363239,0.29008582432697727,-0.48763629373159434,-1.6539308198842875,-0.1204204272016281,5.185157365725841,-1.9140069798480648,-1.4817817824969954,1.4836182757516228,6.121037991429531,-4.5363246924416405
-0.5253393529963436,-0.12167232880354265,-0.24425611914253365,0.25107155731272207,0.644580611349169,0.18166065899870446,0.45553717032211494,-0.571223822607637,-0.4244300668047997,-0.5613550919133046,0.9856218017337928,0.5062066117751343,0.2625778929552988,-0.03293937123770471,0.17466071218965432,0.7005459352144303,0.09367823259842617,-1.6836705041267113,-0.44563583039532023,-0.29331933528088294,0.7749451214000325,1.6211889742659626,-0.5204623185181738,1.3068972632672684,1.2309066606328067,0.07644526484960146,2.578894301670218,-1.8846101447861416,2.842452863775435,-0.747442230696507,1.260571466146111,4.067582837038595,-1.1794838915216104,-1.4425378427460207,0.5573710271359683
0.44880918554861843,0.7941014562867078,1.377664048968399,-1.78403883121684,0.6675343581410903,0.4766271300597798,-0.3823322811139551,-1.1845211423017665,0.14491407151396202,0.621738679723958,-0.29376978958893224,-0.6051964557241384,-1.8540091159333587,0.29276471736063603,-1.0395391695529992,0.9698119126004707,-0.6809306252250109,0.767712389058829,-0.41464158957688557,1.7124432478342992,-2.684343261863333,-0.7222736083551928,0.777651930252625,0.2867861719290864,0.23739631461070534,-0.21275371757687245,1.5901407372178151,-0.09648533551045843,2.8521566812357886,-0.4084175817246192,2.2604749723167803,3.9998928678272665,-4.147014076900897,-3.2870008759044897,2.7072281119560975
1.0620346967186163,-0.9758592616117525,1.6541210270050892,-0.6218396039352703,-1.6089055720979082,0.6880231473121373,-0.9852867046602874,2.0599751586564596,-0.07159450719465221,-1.3791426735619985,-0.07253071508826224,-2.644502035524949,2.600778355526458,0.04339592263459712,0.8744288118900834,0.7824783788528743,0.5098313358406953,-2.6137159295155294,0.3449218526176586,-1.6409201895615564,-2.683768565359193,-1.8362334816973673,2.1432337196894076,-0.07315194729545987,-2.8656470944233736,-1.6057469066957661,0.4435662945635215,-1.760226644488668,0.7565136082919337,3.1068417388010987,3.7162896742140346,2.3108787638982253,1.3833875280394734,3.756756805575592,-1.2486411398032622
-0.7424894868488963,1.2950852011303506,1.0845294230580567,-0.6756389991543269,-1.3967781018684293,-1.3587447709419038,1.5136375103659439,-0.4722857381867608,0.5756796974490289,-0.6822979127343723,-2.542479925043308,-0.8280722641463095,1.5296049245923233,-0.03100312645409836,-1.358055969699211,0.4929850758570115,2.116070233425661,-0.018132674453851805,-0.7896608296074675,-1.9013940317313685,2.0092759512236347,0.9717804449409284,2.7559976745486843,3.5334942965171217,-3.026030411833047,2.7332193923161925,-1.2190612005926362,2.4084903287460646,-0.8244532528215376,1.3612219170753637,-2.2889835312692783,-3.4773749134422185,0.4408460939946609,1.6388795878051718,-2.412487556505792
-0.3344461481893405,-1.0233605994386898,-0.9474342854710859,0.7384736019706685,0.6012819136999712,-0.6955234167485495,0.34671364706574714,-0.21165625272537117,0.38330053220516797,1.4241448549024927,0.16578544180285099,0.6054021367985642,-0.9888676309167608,0.15997812451516275,0.8066619313947445,1.4987906206647856,-0.6712193966795286,-0.32192586578660587,-1.552376249842314,-0.9793860902978784,3.2354017920818796,1.023079422632667,-1.0124112229877924,-1.2118995615844335,-0.20961103576986295,1.2649028200866073,-0.6597717160530341,1.7418947662151503,0.5329229030604076,-1.4106084611480272,-1.2668031968645428,-0.6647650171841285,0.28976434108182003,-0.8046371845741375,-0.3245164282948304
-0.22550044679035344,0.5725026789188278,-0.5639532327036235,-1.4238943854821668,-0.5910926234444273,-3.566899206577105,1.5074499344061163,0.4625762920096905,-0.4075042367231414,-0.022310936788429166,-1.939456750039537,0.20882860196890807,0.6090167610851792,0.8394887928985165,-1.4383202596300535,-0.8769517484929901,-3.4739890199361394,2.7616688479035107,3.081132858868179,1.940679132519765,-1.2603795181715047,-4.505836940297138,6.602206979771629,-1.82756042868384,-4.975133943754108,-2.411243981176491,-0.20444082107618977,0.37095588396840495,0.7158283493110909,3.42150797447766,3.005571138661072,1.5182246234761163,-3.358811128260222,0.2611164411460396,0.8792912345620292
